,0
2,兹美居委会
0,520103426201
1,111
2,渔安村委会
0,520103426202
1,111
2,安井村委会
0,520103426000
1,水东社区服务中心
0,520103000000
1,云岩区
0,520111101001
1,111
2,明清居委会
0,520111101002
1,111
2,东街居委会
0,520111101201
1,111
2,南街村委会
0,520111101202
1,112
2,西街村委会
0,520111101203
1,111
2,北街村委会
0,520111101204
1,111
2,歪脚村委会
0,520111101205
1,220
2,山王庙村委会
0,520111101206
1,220
2,摆托村委会
0,520111101207
1,220
2,杨眉村委会
0,520111101208
1,112
2,摆早村委会
0,520111101209
1,112
2,新哨村委会
0,520111101210
1,220
2,思潜村委会
0,520111101211
1,220
2,达夯村委会
0,520111101212
1,220
2,谷通村委会
0,520111101213
1,220
2,新楼村委会
0,520111101214
1,220
2,二关村委会
0,520111101215
1,220
2,大坝村委会
0,520111101216
1,112
2,龙井村委会
0,520111101217
1,220
2,新关村委会
0,520111101000
1,青岩镇
0,520111102001
1,121
2,街道居委会
0,520111102002
1,122
2,第一居委会
0,520111102003
1,122
2,第二居委会
0,520111102201
1,121
2,石板镇石板一村委会
0,520111102202
1,220
2,石板镇摆勺村委会
0,520111102203
1,220
2,石板镇羊龙村委会
0,520111102204
1,122
2,石板镇合朋村委会
0,520111102205
1,122
2,石板镇花渔井村委会
0,520111102206
1,122
2,石板镇云凹村委会
0,520111102207
1,121
2,石板镇石板二村委会
0,520111102208
1,220
2,石板镇镇山村委会
0,520111102209
1,220
2,石板镇隆昌村委会
0,520111102210
1,220
2,石板镇茨凹村委会
0,520111102211
1,220
2,石板镇盖冗村委会
0,520111102212
1,220
2,石板镇花街村委会
0,520111102213
1,220
2,石板镇芦荻村委会
0,520111102000
1,石板镇
0,520111103201
1,121
2,当阳村委会
0,520111103202
1,122
2,党武村委会
0,520111103203
1,122
2,葵林村委会
0,520111103204
1,220
2,党武龙井村委会
0,520111103205
1,220
2,路寨村委会
0,520111103206
1,220
2,果落村委会
0,520111103207
1,220
2,茅草村委会
0,520111103208
1,220
2,松柏村委会
0,520111103209
1,220
2,龙山村委会
0,520111103210
1,220
2,摆门村委会
0,520111103211
1,220
2,大坝井村委会
0,520111103212
1,122
2,党武下坝村委会
0,520111103213
1,122
2,思丫村委会
0,520111103214
1,122
2,翁岗村委会
0,520111103215
1,122
2,摆牛村委会
0,520111103216
1,122
2,曹家庄村委会
0,520111103217
1,220
2,掌克村委会
0,520111103218
1,220
2,葵花山村委会
0,520111103000
1,党武镇
0,520111104201
1,121
2,场坝村委会
0,520111104202
1,122
2,麦坪村委会
0,520111104203
1,122
2,新寨村委会
0,520111104204
1,122
2,康寨村委会
0,520111104205
1,220
2,戈寨村委会
0,520111104206
1,220
2,施庄村委会
0,520111104207
1,220
2,刘庄村委会
0,520111104208
1,220
2,汪庄村委会
0,520111104209
1,220
2,杉一村村民委员会
0,520111104210
1,220
2,杉二村村民委员会
0,520111104212
1,220
2,大坡村委会
0,520111104214
1,220
2,彭官村委会
0,520111104215
1,122
2,兴诚村委会
0,520111104000
1,麦坪镇
0,520111105201
1,121
2,燕楼村委会
0,520111105202
1,220
2,谷蒙村委会
0,520111105203
1,122
2,旧盘村委会
0,520111105204
1,122
2,槐舟村委会
0,520111105205
1,220
2,坝楼村委会
0,520111105206
1,220
2,思惹村委会
0,520111105209
1,220
2,摆古村委会
0,520111105210
1,122
2,同心村委会
0,520111105000
1,燕楼镇
0,520111201003
1,210
2,孟关居委会
0,520111201201
1,210
2,孟关村委会
0,520111201202
1,210
2,上板村委会
0,520111201203
1,210
2,沙坡村委会
0,520111201204
1,210
2,红星村委会
0,520111201206
1,210
2,五星村委会
0,520111201207
1,220
