,0
2,天桥小区社区居委会
0,110102014004
1,111
2,禄长街社区居委会
0,110102014005
1,111
2,先农坛社区居委会
0,110102014006
1,111
2,永安路社区居委会
0,110102014007
1,111
2,虎坊路社区居委会
0,110102014008
1,111
2,太平街社区居委会
0,110102014000
1,天桥街道办事处
0,110102015001
1,111
2,宣武门外东大街社区居委会
0,110102015002
1,111
2,琉璃厂西街社区居委会
0,110102015003
1,111
2,椿树园社区居委会
0,110102015004
1,111
2,四川营社区居委会
0,110102015005
1,111
2,红线社区居委会
0,110102015006
1,111
2,梁家园社区居委会
0,110102015007
1,111
2,香炉营社区居委会
0,110102015000
1,椿树街道办事处
0,110102016001
1,111
2,米市社区居委会
0,110102016003
1,111
2,粉房琉璃街社区居委会
0,110102016004
1,111
2,福州馆社区居委会
0,110102016006
1,111
2,黑窑厂社区居委会
0,110102016007
1,111
2,龙泉社区居委会
0,110102016008
1,111
2,红土店社区居委会
0,110102016012
1,111
2,南华里社区居委会
0,110102016013
1,111
2,新兴里居民委员会
0,110102016014
1,111
2,壹瓶社区居民委员会
0,110102016015
1,111
2,大吉巷社区居民委员会
0,110102016000
1,陶然亭街道办事处
0,110102017001
1,111
2,西便门西里社区居委会
0,110102017002
1,111
2,西便门东里社区居委会
0,110102017003
1,111
2,槐柏树街北里社区居委会
0,110102017004
1,111
2,长椿街西社区居委会
0,110102017005
1,111
2,槐柏树街南里社区居委会
0,110102017006
1,111
2,核桃园社区居委会
0,110102017007
1,111
2,报国寺社区居委会
0,110102017008
1,111
2,上斜街社区居委会
0,110102017009
1,111
2,宣武门西大街社区居委会
0,110102017010
1,111
2,三庙街社区居委会
0,110102017011
1,111
2,康乐里社区居委会
0,110102017012
1,111
2,广安东里社区居委会
0,110102017013
1,111
2,大街东社区居委会
0,110102017014
1,111
2,老墙根社区居委会
0,110102017015
1,111
2,长椿街社区居委会
0,110102017016
1,111
2,西便门内社区居委会
0,110102017017
1,111
2,长椿里社区居委会
0,110102017018
1,111
2,校场社区居委会
0,110102017000
1,广安门内街道办事处
0,110102018001
1,111
2,牛街东里社区居委会
0,110102018002
1,111
2,春风社区居委会
0,110102018003
1,111
2,钢院社区居委会
0,110102018004
1,111
2,南线阁社区居委会
0,110102018005
1,111
2,菜园北里社区居委会
0,110102018006
1,111
2,枫桦社区居委会
0,110102018007
1,111
2,法源寺社区居委会
0,110102018008
1,111
2,白广路社区居委会
0,110102018009
1,111
2,牛街西里一区社区居委会
0,110102018010
1,111
2,牛街西里二区社区居委会
0,110102018000
1,牛街街道办事处
0,110102019002
1,111
2,双槐里社区居委会
0,110102019003
1,111
2,右北大街社区居委会
0,110102019004
1,111
2,樱桃园社区居委会
0,110102019005
1,111
2,崇效寺社区居委会
0,110102019006
1,111
2,菜园街社区居委会
0,110102019007
1,111
2,建功北里社区居委会
0,110102019008
1,111
2,建功南里社区居委会
0,110102019009
1,111
2,新安中里社区居委会
0,110102019010
1,111
2,新安南里社区居委会
